Converting ICESat/GLAS binary freeboard vector data to ASCII
Wed Feb 12 08:00:19 2014

write_fb:
  file_in:       laser2a0003002.dat
  laser_period:  2a
  track:         0003
  cycle:         002
  file_out:      laser2a0003002.txt
  non_zero_only:        0
  nan_replace:       -999

read_fb:
  Year:                  2003
  Month:                   10
  Day:                     21
  Hour:                    23
  Minute:                   4
  Doy:                    294
  record_count:          2793
  non_zero_count:        2780
  nan_count:                0

    Latitude   Longitude   Freeboard   Thickness
   79.022813  145.828542    0.273819    1.392307
   79.021381  145.825506    0.228871    0.969531
   79.019951  145.822476    0.313808    1.768629
   79.018519  145.819448    0.319877    1.825790
   79.017085  145.816418    0.331930    1.939243
   79.015650  145.813389    0.322788    1.853306
   79.014212  145.810358    0.300637    1.644994
   79.012771  145.807323    0.293306    1.576097
   79.011324  145.804281    0.309979    1.733008
   79.009876  145.801237    0.269336    1.350736
   79.008428  145.798195    0.207498    0.769072
   79.006983  145.795156    0.223215    0.916995
   79.005544  145.792126    0.235157    1.029408
   79.004107  145.789098    0.227194    0.954560
   79.002672  145.786074    0.248609    1.156093
   79.001238  145.783054    0.244700    1.119385
   78.999806  145.780044    0.266074    1.320524
   78.998374  145.777030    0.283608    1.485540
   78.996939  145.774008    0.294005    1.583416
   78.995500  145.770970    0.264143    1.302557
   78.994052  145.767902    0.295580    1.598371
   78.992601  145.764823    0.294799    1.591088
   78.991149  145.761736    0.310128    1.735360
   78.989696  145.758646    0.267294    1.332477
   78.988246  145.755558    0.246676    1.138578
   78.986797  145.752470    0.282603    1.476629
   78.985350  145.749387    0.233899    1.018515
   78.983907  145.746312    0.254196    1.209527
   78.982471  145.743253    0.227194    0.955576
   78.981037  145.740199    0.338671    2.004346
   78.979604  145.737148    0.370523    2.304056
   78.978169  145.734096    0.364527    2.247711
   78.976731  145.731040    0.359947    2.204692
   78.975290  145.727983    0.319336    1.822718
   78.973846  145.724926    0.344062    2.055394
   78.972397  145.721869    0.334433    1.964875
   78.970938  145.718807    0.338759    2.005634
   78.969479  145.715750    0.403988    2.619338
   78.968022  145.712701    0.450619    3.058075
   78.966570  145.709666    0.423338    2.801499
   78.965131  145.706654    0.354821    2.157008
   78.963696  145.703652    0.376442    2.360470
   78.962264  145.700660    0.381123    2.404568
   78.960835  145.697675    0.299173    1.633704
   78.959406  145.694700    0.432285    2.886001
   78.957978  145.691725    0.398407    2.567359
   78.956547  145.688746    0.323355    1.861390
   78.955111  145.685755    0.256904    1.236330
   78.953666  145.682739    0.186116    0.570469
   78.952218  145.679715    0.270988    1.368956
   78.950768  145.676684    0.298757    1.630248
   78.949319  145.673649    0.303591    1.675789
   78.947872  145.670613    0.216728    0.858709
   78.946426  145.667577    0.317783    1.809433
   78.944983  145.664543    0.335952    1.980424
   78.943544  145.661517    0.400142    2.584352
   78.942113  145.658508    0.321225    1.842011
   78.940683  145.655499    0.240324    1.081018
   78.939252  145.652486    0.331705    1.940736
   78.937817  145.649458    0.304789    1.687593
   78.936373  145.646404    0.320353    1.834074
   78.934925  145.643341    0.325828    1.885653
   78.933476  145.640273    0.331216    1.936408
   78.932024  145.637201    0.304540    1.685518
   78.930571  145.634129    0.349434    2.107927
   78.929118  145.631061    0.325713    1.884841
   78.927667  145.628001    0.311794    1.753967
   78.926220  145.624954    0.299893    1.642076
   78.924782  145.621930    0.338259    2.003060
   78.923347  145.618917    0.343890    2.056103
   78.921913  145.615911    0.304249    1.683255
   78.920479  145.612908    0.306617    1.705596
   78.919042  145.609905    0.315958    1.793541
   78.917604  145.606904    0.005763    0.012594
   78.916165  145.603904    0.272446    1.384335
   78.914722  145.600904    0.295012    1.596687
   78.913273  145.597902    0.414608    2.721833
   78.911824  145.594900    0.335711    1.979690
   78.910375  145.591902    0.301767    1.660437
   78.908928  145.588909    0.316925    1.803100
   78.907486  145.585925    0.312199    1.758707
   78.906046  145.582945    0.288969    1.540238
   78.904608  145.579968    0.327596    1.903687
   78.903173  145.576996    0.316859    1.802741
   78.901742  145.574031    0.312351    1.760404
   78.900311  145.571066    0.351039    2.124415
   78.898879  145.568097    0.335339    1.976790
   78.897442  145.565120    0.351541    2.129272
   78.895996  145.562127    0.318019    1.813982
   78.894547  145.559129    0.356306    2.174228
   78.893096  145.556125    0.323882    1.869277
   78.891644  145.553117    0.319423    1.827396
   78.890191  145.550106    0.314122    1.777596
   78.888739  145.547093    0.340621    2.026947
   78.887288  145.544080    0.313113    1.768236
   78.885842  145.541069    0.319619    1.829504
   78.884404  145.538063    0.317356    1.808281
   78.882968  145.535057    0.227281    0.960989
   78.881532  145.532051    0.320619    1.839114
   78.880095  145.529042    0.336268    1.986395
   78.878653  145.526028    0.329883    1.926402
   78.877208  145.523011    0.327204    1.901267
   78.875762  145.519992    0.355952    2.171771
   78.874313  145.516967    0.304246    1.685419
   78.872859  145.513933    0.291696    1.567429
   78.871404  145.510901    0.247164    1.148568
   78.869951  145.507876    0.215786    0.853453
   78.868502  145.504869    0.294469    1.593721
   78.867060  145.501890    0.320264    1.836451
   78.865621  145.498924    0.318034    1.815534
   78.864185  145.495969    0.356800    2.180286
   78.862751  145.493022    0.331611    1.943391
   78.861319  145.490084    0.324428    1.875888
   78.859888  145.487147    0.342182    2.042971
   78.858454  145.484207    0.302563    1.670324
   78.857016  145.481257    0.320798    1.841934
   78.855569  145.478286    0.291722    1.568470
   78.854119  145.475309    0.352615    2.141382
   78.852668  145.472330    0.337387    1.998191
   78.851217  145.469354    0.230922    0.996707
   78.849769  145.466387    0.231337    1.000678
   78.848322  145.463422    0.214703    0.844264
   78.846877  145.460461    0.238042    1.063890
   78.845436  145.457502    0.241342    1.094995
   78.844000  145.454547    0.251490    1.190533
   78.842564  145.451592    0.342743    2.049046
   78.841129  145.448635    0.324930    1.881542
   78.839691  145.445672    0.401343    2.600443
   78.838247  145.442699    0.346240    2.082145
   78.836801  145.439721    0.363779    2.247203
   78.835353  145.436736    0.376971    2.371374
   78.833903  145.433744    0.364138    2.250714
   78.832450  145.430742    0.300531    1.652411
   78.830997  145.427737    0.356875    2.182526
   78.829545  145.424732    0.302051    1.666842
   78.828095  145.421733    0.355281    2.167665
   78.826652  145.418744    0.296473    1.614509
   78.825211  145.415760    0.351444    2.131701
   78.823771  145.412782    0.326755    1.899512
   78.822331  145.409810    0.313119    1.771297
   78.820893  145.406845    0.333708    1.965052
   78.819453  145.403884    0.335196    1.979125
   78.818012  145.400924    0.336774    1.994028
   78.816567  145.397963    0.290336    1.557240
   78.815115  145.394994    0.383023    2.429248
   78.813662  145.392027    0.238601    1.070686
   78.812209  145.389065    0.312200    1.763124
   78.810759  145.386111    0.343782    2.060299
   78.809313  145.383171    0.326419    1.897020
   78.807870  145.380239    0.284891    1.506422
   78.806430  145.377312    0.315482    1.794268
   78.804992  145.374392    0.282214    1.481366
   78.803560  145.371480    0.307770    1.721851
   78.802129  145.368568    0.406976    2.655185
   78.800696  145.365654    0.361888    2.231091
   78.799258  145.362732    0.365857    2.268492
   78.797813  145.359793    0.341800    2.042249
   78.796364  145.356849    0.381665    2.417334
   78.794913  145.353899    0.417510    2.754607
   78.793461  145.350946    0.330990    1.940756
   78.792009  145.347990    0.360750    2.220787
   78.790558  145.345034    0.361274    2.225780
   78.789108  145.342079    0.369867    2.306687
   78.787661  145.339129    0.384510    2.444507
   78.786222  145.336191    0.324119    1.876448
   78.784783  145.333254    0.380817    2.409900
   78.783344  145.330318    0.392503    2.519896
   78.781903  145.327379    0.452280    3.082305
   78.780457  145.324434    0.404137    2.629480
   78.779008  145.321486    0.463045    3.183707
   78.777558  145.318535    0.411830    2.701986
   78.776104  145.315579    0.433754    2.908299
   78.774647  145.312617    0.404613    2.634221
   78.773190  145.309655    0.419403    2.773423
   78.771733  145.306695    0.411010    2.694536
   78.770280  145.303741    0.359528    2.210288
   78.768834  145.300800    0.422198    2.799913
   78.767390  145.297864    0.392656    2.522068
   78.765948  145.294933    0.416202    2.743638
   78.764509  145.292006    0.370630    2.314993
   78.763071  145.289082    0.382548    2.427172
   78.761634  145.286161    0.353607    2.154983
   78.760196  145.283243    0.383641    2.437587
   78.758755  145.280327    0.411658    2.701221
   78.757309  145.277414    0.383499    2.436383
   78.755861  145.274502    0.398452    2.577115
   78.754412  145.271591    0.395364    2.548134
   78.752963  145.268679    0.410299    2.688693
   78.751513  145.265762    0.378537    2.389963
   78.750064  145.262846    0.369991    2.309638
   78.748617  145.259933    0.364324    2.256391
   78.747175  145.257028    0.309344    1.739239
   78.745740  145.254137    0.335464    1.985022
   78.744306  145.251247    0.272607    1.393766
   78.742872  145.248355    0.396427    2.558654
   78.741435  145.245455    0.383920    2.441058
   78.739991  145.242540    0.400261    2.594845
   78.738545  145.239617    0.454339    3.103647
   78.737096  145.236686    0.335104    1.982027
   78.735643  145.233745    0.329523    1.929595
   78.734187  145.230790    0.357349    2.191428
   78.732731  145.227831    0.365307    2.266358
   78.731275  145.224873    0.362302    2.238150
   78.729822  145.221920    0.358910    2.206311
   78.728376  145.218981    0.342013    2.047421
   78.726932  145.216047    0.368212    2.293945
   78.725489  145.213118    0.405735    2.647002
   78.724047  145.210194    0.374873    2.356743
   78.722603  145.207277    0.375572    2.363379
   78.721159  145.204362    0.414732    2.731843
   78.719714  145.201447    0.342763    2.054869
   78.718265  145.198528    0.390879    2.507576
   78.716810  145.195598    0.393031    2.527889
   78.715354  145.192669    0.345217    2.078151
   78.713899  145.189743    0.403270    2.624346
   78.712445  145.186826    0.315563    1.799323
   78.710997  145.183924    0.328736    1.923307
   78.709551  145.181029    0.332841    1.961985
   78.708107  145.178142    0.265799    1.331363
   78.706667  145.175264    0.288465    1.544656
   78.705232  145.172394    0.322167    1.861772
   78.703798  145.169528    0.331663    1.951164
   78.702364  145.166664    0.333177    1.965480
   78.700927  145.163798    0.337747    2.008536
   78.699484  145.160928    0.270627    1.377178
   78.698040  145.158054    0.287960    1.540302
   78.696593  145.155177    0.195420    0.669810
   78.695143  145.152292    0.146548    0.320270
   78.693691  145.149398    0.197248    0.687136
   78.692239  145.146499    0.204761    0.757884
   78.690787  145.143598    0.197362    0.688346
   78.689338  145.140696    0.209939    0.806722
   78.687895  145.137796    0.157079    0.343285
   78.686454  145.134896    0.236789    1.059444
   78.685013  145.131996    0.152741    0.333805
   78.683573  145.129097    0.157673    0.344583
   78.682131  145.126201    0.183835    0.561479
   78.680687  145.123303    0.199916    0.712825
   78.679240  145.120399    0.101104    0.220956
   78.677789  145.117484    0.228103    0.978120
   78.676330  145.114548    0.126346    0.276120
   78.664711  145.091289    0.240401    1.094409
   78.663269  145.088434    0.174518    0.474693
   78.661826  145.085581    0.222743    0.928422
   78.660379  145.082722    0.329915    1.936691
   78.658926  145.079847    0.235016    1.044010
   78.657472  145.076969    0.279311    1.460781
   78.656017  145.074092    0.236284    1.056073
   78.654563  145.071218    0.224178    0.942255
   78.653111  145.068354    0.247783    1.164380
   78.651662  145.065495    0.204178    0.754236
   78.650214  145.062640    0.083096    0.181601
   78.641580  145.045590    0.200739    0.722345
   78.640137  145.042736    0.102499    0.224004
   78.621330  145.005285    0.000000    0.000000
   78.619880  145.002395    0.368150    2.298223
   78.585113  144.934111    0.070173    0.153358
   74.345161  138.855555    0.179760    0.693607
   74.343662  138.853969    0.195012    0.837132
   74.342164  138.852384    0.210204    0.980101
   74.340668  138.850802    0.190504    0.794828
   74.339176  138.849224    0.191824    0.807297
   74.337684  138.847648    0.177009    0.667974
   74.336192  138.846073    0.160234    0.510216
   74.334700  138.844499    0.186567    0.757990
   74.333206  138.842925    0.214801    1.023651
   74.331711  138.841351    0.187094    0.763052
   74.330215  138.839778    0.156309    0.473497
   74.328717  138.838206    0.162853    0.535108
   74.327218  138.836634    0.179232    0.689234
   74.325718  138.835062    0.182722    0.722121
   74.324217  138.833491    0.146363    0.380125
   74.322717  138.831919    0.180590    0.702166
   74.321217  138.830345    0.194685    0.834811
   74.319717  138.828772    0.179941    0.696162
   74.318218  138.827200    0.134146    0.293167
   74.316720  138.825632    0.164312    0.549232
   74.312233  138.820949    0.207361    0.954354
   74.310738  138.819388    0.178566    0.683518
   74.309243  138.817825    0.155910    0.470438
   74.307748  138.816262    0.074158    0.162068
   74.304756  138.813129    0.193614    0.825284
   74.303258  138.811557    0.181769    0.713910
   74.301760  138.809984    0.216156    1.037444
   74.300262  138.808412    0.188560    0.777895
   74.298766  138.806841    0.191908    0.809438
   74.297273  138.805274    0.191330    0.804045
   74.295780  138.803708    0.187648    0.769460
   74.294289  138.802142    0.210075    0.980486
   74.292797  138.800576    0.232512    1.191617
   74.291306  138.799008    0.216660    1.042541
   74.289814  138.797439    0.183206    0.727875
   74.288322  138.795869    0.142125    0.341459
   74.286828  138.794295    0.000000    0.000000
   74.285330  138.792717    0.146241    0.380281
   74.283832  138.791138    0.114780    0.250843
   74.282333  138.789559    0.000000    0.000000
   74.280836  138.787986    0.025799    0.056382
   74.279341  138.786421    0.092782    0.202769
   74.277847  138.784858    0.137172    0.299780
   74.276353  138.783296    0.119190    0.260482
   74.274858  138.781730    0.137306    0.300073
   74.273362  138.780158    0.139525    0.317506
   74.271865  138.778585    0.117178    0.256083
   74.270367  138.777011    0.112788    0.246490
   74.268868  138.775439    0.092214    0.201528
   74.267369  138.773868    0.180679    0.704855
   74.265869  138.772300    0.179005    0.689164
   74.264368  138.770733    0.165466    0.561848
   74.262867  138.769169    0.167236    0.578548
   74.261367  138.767609    0.215673    1.034256
   74.259866  138.766049    0.234545    1.211845
   74.258366  138.764490    0.160581    0.516095
   74.256868  138.762929    0.214806    1.026254
   74.255371  138.761363    0.224280    1.115426
   74.253875  138.759796    0.215640    1.034204
   74.252380  138.758228    0.222863    1.102202
   74.250885  138.756661    0.213299    1.012280
   74.249391  138.755097    0.173637    0.639215
   74.247898  138.753533    0.173079    0.634019
   74.246405  138.751968    0.149432    0.411613
   74.244910  138.750401    0.199656    0.884142
   74.243415  138.748830    0.210041    0.981881
   74.241920  138.747259    0.257236    1.425909
   74.240424  138.745688    0.209643    0.978239
   74.238929  138.744118    0.185198    0.748331
   74.237434  138.742552    0.187794    0.772801
   74.235940  138.740987    0.195529    0.845614
   74.234446  138.739424    0.148107    0.399553
   74.232952  138.737865    0.190660    0.799911
   74.231460  138.736309    0.205188    0.936635
   74.229967  138.734754    0.209954    0.981517
   74.228473  138.733198    0.130380    0.284937
   74.226979  138.731640    0.222912    1.103525
   74.225482  138.730077    0.191303    0.806213
   74.223985  138.728513    0.223921    1.113116
   74.222486  138.726949    0.240481    1.268947
   74.220987  138.725385    0.190838    0.801993
   74.219486  138.723824    0.194391    0.835469
   74.217985  138.722264    0.245658    1.317802
   74.216484  138.720706    0.186318    0.759622
   74.214985  138.719152    0.140619    0.329764
   74.213489  138.717602    0.207038    0.954643
   74.211994  138.716054    0.182368    0.722610
   74.206000  138.709857    0.236262    1.229815
   74.204498  138.708307    0.228537    1.157191
   74.202997  138.706759    0.223535    1.110191
   74.201495  138.705214    0.215548    1.035100
   74.199995  138.703670    0.223337    1.108428
   74.198495  138.702126    0.241034    1.274954
   74.196996  138.700583    0.206829    0.953228
   74.195499  138.699039    0.176690    0.669751
   74.194003  138.697495    0.247585    1.336738
   74.192509  138.695951    0.220416    1.081203
   74.191016  138.694406    0.212439    1.006210
   74.189525  138.692859    0.284375    1.682982
   74.188035  138.691312    0.268287    1.531687
   74.186545  138.689764    0.183190    0.731205
   74.185053  138.688216    0.218913    1.067313
   74.183560  138.686669    0.238620    1.252752
   74.182065  138.685120    0.280395    1.645792
   74.180570  138.683571    0.282210    1.662917
   74.179075  138.682018    0.205005    0.936674
   74.177578  138.680461    0.209666    0.980580
   74.176082  138.678903    0.218314    1.061983
   74.174586  138.677344    0.202969    0.917675
   74.173092  138.675788    0.235779    1.226382
   74.171599  138.674235    0.262475    1.477567
   74.170107  138.672684    0.213192    1.014004
   74.168614  138.671134    0.223320    1.109324
   74.167121  138.669586    0.220804    1.085714
   74.165627  138.668039    0.182707    0.727369
   74.164132  138.666492    0.249585    1.356565
   74.162635  138.664945    0.195446    0.847309
   74.161134  138.663396    0.211502    0.998403
   74.159629  138.661841    0.212066    1.003766
   74.158122  138.660287    0.245962    1.322685
   74.156616  138.658734    0.231138    1.183283
   74.155111  138.657185    0.233472    1.205286
   74.153611  138.655644    0.284817    1.688363
   74.152112  138.654105    0.313359    1.956913
   74.150614  138.652566    0.315914    1.981002
   74.149118  138.651025    0.286298    1.702444
   74.147622  138.649478    0.295826    1.792127
   74.146126  138.647930    0.242551    1.291000
   74.144630  138.646380    0.344395    2.249133
   74.143132  138.644827    0.337135    2.180889
   74.141629  138.643272    0.315494    1.977349
   74.140125  138.641718    0.330509    2.118658
   74.138622  138.640165    0.343085    2.237007
   74.137121  138.638616    0.279329    1.637281
   74.135625  138.637075    0.320469    2.024349
   74.134130  138.635538    0.330396    2.117785
   74.132637  138.634002    0.333655    2.148491
   74.131145  138.632467    0.374864    2.536216
   74.129655  138.630931    0.348079    2.284289
   74.128165  138.629395    0.330467    2.118649
   74.126674  138.627858    0.368034    2.472108
   74.125183  138.626319    0.360802    2.404126
   74.123689  138.624776    0.347427    2.278347
   74.122193  138.623231    0.319832    2.018803
   74.120697  138.621686    0.389086    2.670342
   74.119200  138.620142    0.373310    2.521990
   74.117701  138.618600    0.381764    2.601567
   74.116202  138.617059    0.364556    2.439737
   74.114703  138.615519    0.357849    2.376690
   74.113204  138.613980    0.380162    2.586642
   74.111708  138.612444    0.373434    2.523396
   74.110213  138.610909    0.354583    2.346109
   74.108717  138.609375    0.370820    2.498910
   74.107221  138.607842    0.362197    2.417833
   74.105725  138.606310    0.388088    2.661454
   74.104227  138.604777    0.332059    2.134413
   74.102729  138.603244    0.360814    2.404973
   74.101228  138.601709    0.339547    2.204957
   74.099725  138.600170    0.344325    2.249951
   74.098221  138.598629    0.384773    2.630508
   74.096717  138.597088    0.409072    2.859150
   74.095213  138.595546    0.383484    2.618483
   74.093710  138.594004    0.399254    2.766885
   74.092207  138.592463    0.412239    2.889094
   74.090706  138.590924    0.348307    2.287709
   74.089209  138.589389    0.400379    2.777622
   74.087717  138.587862    0.427684    3.034539
   74.086226  138.586337    0.426813    3.026388
   74.084736  138.584811    0.404979    2.821044
   74.083244  138.583283    0.422962    2.990264
   74.081748  138.581748    0.436740    3.119927
   74.080250  138.580212    0.426937    3.027758
   74.078752  138.578675    0.451559    3.259429
   74.077254  138.577138    0.410654    2.874672
   74.075755  138.575602    0.407648    2.846446
   74.074257  138.574067    0.421074    2.972801
   74.072760  138.572534    0.406366    2.834486
   74.071264  138.571007    0.428345    3.041294
   74.069771  138.569487    0.407302    2.843383
   74.068279  138.567968    0.408173    2.851630
   74.066786  138.566450    0.443354    3.182640
   74.065293  138.564928    0.483478    3.560147
   74.063798  138.563398    0.410466    2.873344
   74.062302  138.561866    0.495125    3.669815
   74.060805  138.560332    0.474671    3.477445
   74.059308  138.558799    0.490515    3.626542
   74.057809  138.557268    0.308094    1.910501
   74.056311  138.555737    0.314671    1.972418
   74.054811  138.554207    0.396648    2.743651
   74.053311  138.552676    0.311767    1.945195
   74.051811  138.551146    0.385576    2.639591
   74.050310  138.549616    0.415353    2.919770
   74.048810  138.548088    0.458941    3.329864
   74.047309  138.546562    0.366699    2.462166
   74.045810  138.545039    0.376299    2.552524
   74.044310  138.543518    0.411874    2.887234
   74.042811  138.541996    0.404413    2.817100
   74.041313  138.540473    0.431656    3.073432
   74.039814  138.538946    0.402882    2.802790
   74.038316  138.537418    0.335126    2.165437
   74.036818  138.535891    0.403197    2.805858
   74.035318  138.534364    0.444581    3.195222
   74.033816  138.532839    0.377923    2.568194
   74.032315  138.531315    0.447321    3.221094
   74.030814  138.529793    0.392770    2.707968
   74.029315  138.528273    0.416515    2.931389
   74.027821  138.526757    0.342722    2.237244
   74.026327  138.525241    0.396738    2.745443
   74.024834  138.523725    0.416502    2.931414
   74.023340  138.522207    0.391127    2.692756
   74.021845  138.520683    0.410504    2.875091
   74.020349  138.519158    0.438478    3.138301
   74.018853  138.517632    0.399771    2.774224
   74.017356  138.516106    0.440181    3.154424
   74.015858  138.514581    0.387090    2.655028
   74.014361  138.513057    0.347885    2.286259
   74.012863  138.511535    0.334697    2.162245
   74.011366  138.510017    0.296335    1.801412
   74.005381  138.503971    0.397290    2.751327
   74.003884  138.502452    0.416336    2.930548
   74.002387  138.500932    0.390351    2.686149
   74.000889  138.499411    0.425628    3.018058
   73.999391  138.497891    0.368960    2.485014
   73.997890  138.496374    0.384315    2.629513
   73.996389  138.494857    0.431586    3.074257
   73.994888  138.493341    0.383353    2.620566
   73.993387  138.491827    0.366799    2.464884
   73.991885  138.490314    0.357241    2.375017
   73.990383  138.488801    0.443383    3.185435
   73.988883  138.487288    0.411430    2.884894
   73.987384  138.485774    0.431741    3.076009
   73.985887  138.484258    0.380975    2.598484
   73.984391  138.482741    0.401325    2.789982
   73.982895  138.481225    0.403323    2.808826
   73.981399  138.479712    0.431909    3.077792
   73.979903  138.478203    0.433479    3.092613
   73.978406  138.476694    0.401015    2.787257
   73.976909  138.475185    0.395423    2.734700
   73.975410  138.473671    0.448812    3.237003
   73.973910  138.472150    0.469157    3.428445
   73.972410  138.470627    0.443366    3.185865
   73.970910  138.469104    0.424478    3.008229
   73.969410  138.467582    0.413365    2.903742
   73.967912  138.466063    0.426649    3.028753
   73.966415  138.464546    0.375530    2.547915
   73.964918  138.463031    0.394911    2.730283
   73.963422  138.461521    0.398608    2.765109
   73.961928  138.460017    0.399335    2.772006
   73.960433  138.458514    0.443836    3.190691
   73.958937  138.457012    0.450470    3.253145
   73.957440  138.455508    0.423135    2.996042
   73.955939  138.453997    0.408467    2.858105
   73.954438  138.452486    0.410983    2.881828
   73.952936  138.450976    0.443159    3.184570
   73.951435  138.449469    0.442333    3.176843
   73.949936  138.447970    0.437566    3.132055
   73.948437  138.446472    0.389905    2.683736
   73.946938  138.444974    0.415550    2.925042
   73.945439  138.443475    0.406671    2.841560
   73.943940  138.441973    0.288970    1.734353
   73.942441  138.440469    0.461502    3.357468
   73.940941  138.438964    0.341570    2.229281
   73.936432  138.434433    0.564412    4.325778
   73.934929  138.432922    0.420189    2.969075
   73.933427  138.431412    0.483363    3.563421
   73.931927  138.429907    0.489927    3.625223
   73.930428  138.428403    0.473701    3.472631
   73.928930  138.426899    0.464497    3.386095
   73.927433  138.425395    0.403486    2.812195
   73.925937  138.423889    0.394594    2.728590
   73.924442  138.422383    0.439723    3.153184
   73.922947  138.420876    0.452604    3.274416
   73.921453  138.419368    0.444435    3.197612
   73.919958  138.417859    0.403339    2.811060
   73.918463  138.416350    0.429655    3.058674
   73.916968  138.414841    0.485730    3.586235
   73.915472  138.413333    0.449725    3.247576
   73.913974  138.411827    0.442804    3.182519
   73.912476  138.410321    0.399125    2.771663
   73.910977  138.408815    0.432183    3.082695
   73.909479  138.407308    0.434520    3.104732
   73.901992  138.399768    0.515252    3.864444
   73.900496  138.398266    0.434758    3.107261
   73.898999  138.396764    0.393213    2.716479
   73.897502  138.395262    0.358759    2.392408
   73.896002  138.393760    0.434269    3.102806
   73.894502  138.392258    0.427645    3.040537
   73.893000  138.390756    0.369988    2.498189
   73.891498  138.389254    0.283549    1.685076
   73.889993  138.387752    0.399943    2.780086
   73.888489  138.386251    0.390325    2.689651
   73.886984  138.384752    0.381005    2.602020
   73.885481  138.383256    0.392652    2.711641
   73.883981  138.381766    0.389769    2.684568
   73.882481  138.380277    0.371309    2.510950
   73.880982  138.378788    0.401429    2.794354
   73.879483  138.377296    0.403419    2.813115
   73.877984  138.375798    0.484026    3.571463
   73.876486  138.374299    0.501564    3.736503
   73.874987  138.372800    0.201401    0.912811
   73.873489  138.371304    0.248388    1.354882
   73.871990  138.369815    0.317597    2.006007
   73.870491  138.368327    0.293894    1.783071
   73.868993  138.366839    0.457733    3.324406
   73.867496  138.365350    0.229458    1.176996
   73.865999  138.363857    0.352883    2.338148
   73.864503  138.362363    0.396690    2.750304
   73.863007  138.360868    0.333898    2.159644
   73.861512  138.359370    0.369213    2.491910
   73.860016  138.357869    0.326519    2.090327
   73.858521  138.356368    0.354752    2.355972
   73.857025  138.354867    0.346046    2.274120
   73.855529  138.353368    0.366403    2.465670
   73.854032  138.351874    0.221039    1.098234
   73.852535  138.350380    0.360753    2.412614
   73.851037  138.348887    0.423368    3.001702
   73.849539  138.347393    0.270048    1.559419
   73.848040  138.345896    0.312245    1.956435
   73.846540  138.344399    0.400998    2.791404
   73.845041  138.342901    0.402335    2.804039
   73.843541  138.341405    0.448589    3.239210
   73.842042  138.339909    0.379846    2.592569
   73.840543  138.338414    0.380238    2.596308
   73.839044  138.336921    0.385785    2.648541
   73.837545  138.335432    0.439048    3.149645
   73.836045  138.333947    0.323642    2.064034
   73.833043  138.330983    0.144746    0.381192
   73.831541  138.329501    0.293621    1.781765
   73.830035  138.328017    0.498531    3.709469
   73.828529  138.326533    0.523872    3.947904
   73.827023  138.325051    0.338949    2.208323
   73.825519  138.323570    0.300313    1.844911
   73.824016  138.322093    0.376780    2.564310
   73.822515  138.320617    0.334413    2.165796
   73.821014  138.319141    0.361669    2.422251
   73.819515  138.317665    0.367953    2.481414
   73.818018  138.316187    0.362377    2.429009
   73.816522  138.314709    0.340757    2.225671
   73.815025  138.313228    0.351251    2.324442
   73.813529  138.311745    0.338612    2.205587
   73.810533  138.308766    0.074062    0.161858
   73.809035  138.307275    0.091273    0.199472
   73.807537  138.305785    0.269506    1.555678
   73.806038  138.304297    0.315029    1.983978
   73.804540  138.302809    0.246309    1.337548
   73.803043  138.301321    0.109678    0.239695
   73.801546  138.299834    0.448725    3.241845
   73.800052  138.298346    0.517994    3.893533
   73.798559  138.296858    0.237337    1.253349
   73.797065  138.295370    0.315566    1.989318
   73.795571  138.293881    0.413877    2.914215
   73.794077  138.292392    0.379300    2.588990
   73.792582  138.290903    0.362553    2.431493
   73.791085  138.289414    0.273521    1.593980
   73.789587  138.287925    0.264499    1.509164
   73.788087  138.286435    0.240302    1.281583
   73.786585  138.284945    0.299028    1.834087
   73.785082  138.283456    0.428572    3.052794
   73.783579  138.281970    0.355228    2.362875
   73.782076  138.280489    0.409880    2.877048
   73.779070  138.277530    0.464398    3.390021
   73.777567  138.276052    0.399453    2.779108
   73.776066  138.274573    0.420377    2.975991
   73.774566  138.273095    0.378432    2.581457
   73.773065  138.271617    0.408214    2.861668
   73.771563  138.270138    0.453051    3.283516
   73.770060  138.268657    0.266081    1.524673
   73.768557  138.267176    0.079873    0.174557
   73.767054  138.265697    0.116559    0.254732
   73.765551  138.264221    0.148174    0.415629
   73.764050  138.262752    0.134166    0.293210
   73.759552  138.258354    0.218507    1.077467
   73.758057  138.256887    0.036209    0.079133
   73.756564  138.255418    0.155899    0.488592
   73.755070  138.253948    0.085699    0.187288
   73.753577  138.252474    0.091485    0.199935
   73.747592  138.246551    0.220856    1.099959
   73.746093  138.245067    0.217391    1.067414
   73.744594  138.243583    0.256814    1.438328
   73.743094  138.242098    0.218164    1.074778
   73.741596  138.240615    0.309558    1.934600
   73.740099  138.239134    0.447669    3.233910
   73.738602  138.237654    0.434001    3.105377
   73.737105  138.236175    0.430341    3.070994
   73.735607  138.234697    0.412680    2.904903
   73.734108  138.233220    0.414239    2.919618
   73.732607  138.231744    0.383866    2.633943
   73.731106  138.230268    0.402433    2.808653
   73.729603  138.228792    0.351916    2.333478
   73.728099  138.227315    0.373404    2.535665
   73.726595  138.225838    0.381052    2.607666
   73.725090  138.224362    0.370694    2.510271
   73.723585  138.222885    0.327301    2.102108
   73.722081  138.221409    0.275642    1.616191
   73.720577  138.219934    0.167112    0.595256
   73.719073  138.218460    0.354519    2.358314
   73.717571  138.216988    0.297271    1.819811
   73.714567  138.214048    0.290974    1.760672
